0,000269
0,000037
0,000059
0,000062
0,000037
0,000033
0,000062
0,000049
0,000048
0,000069
0,000105
0,00009
0,000109
0,000123
0,000117
0,00016
0,000219
0,000322
0,000329
0,001024
0,00071
0,001239
0,001585
0,002504
0,003897
0,006184
0,010048
0,015878
0,025189
0,040353
0,066281
0,10671
0,173861
0,279544
0,459869
1,071762
