0,001608
0,000035
0,000049
0,000063
0,000060
0,000047
0,000067
0,000061
0,000073
0,000076
0,000141
0,000091
0,000095
0,000108
0,000110
0,000133
0,000207
0,000268
0,000343
0,000455
0,000701
0,000995
0,001544
0,003515
0,003791
0,006055
0,009774
0,015905
0,025717
0,041352
0,066168
0,105284
0,175856
0,279560
0,478194
0,747148
